ORCA_URN	AnalyzedText	Analysis	textDeformation
urn:cite2:hmt:scholsign.v1:cs896	urn:cts:greekLit:tlg5026.msA.hmt:3.399	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs897	urn:cts:greekLit:tlg5026.msA.hmt:3.402	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs898	urn:cts:greekLit:tlg5026.msA.hmt:3.406	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs900	urn:cts:greekLit:tlg5026.msA.hmt:3.409	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs901	urn:cts:greekLit:tlg5026.msA.hmt:3.412	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs902	urn:cts:greekLit:tlg5026.msA.hmt:3.420	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs903	urn:cts:greekLit:tlg5026.msA.hmt:3.421	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs904	urn:cts:greekLit:tlg5026.msA.hmt:3.423	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs905	urn:cts:greekLit:tlg5026.msA.hmt:3.416	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs906	urn:cts:greekLit:tlg5026.msA.hmt:3.429	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs908	urn:cts:greekLit:tlg5026.msA.hmt:3.445	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs919	urn:cts:greekLit:tlg5026.msA.hmt:3.477	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs923	urn:cts:greekLit:tlg5026.msA.hmt:3.498	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs925	urn:cts:greekLit:tlg5026.msA.hmt:3.746	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs927	urn:cts:greekLit:tlg5026.msA.hmt:3.509	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs929	urn:cts:greekLit:tlg5026.msA.hmt:3.514	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs930	urn:cts:greekLit:tlg5026.msA.hmt:3.753	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs931	urn:cts:greekLit:tlg5026.msA.hmt:3.518	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs935	urn:cts:greekLit:tlg5026.msA.hmt:3.529	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs936	urn:cts:greekLit:tlg5026.msA.hmt:3.535	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs943	urn:cts:greekLit:tlg5026.msA.hmt:3.570	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs944	urn:cts:greekLit:tlg5026.msA.hmt:3.575	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs945	urn:cts:greekLit:tlg5026.msA.hmt:3.579	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs946	urn:cts:greekLit:tlg5026.msA.hmt:3.585	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs947	urn:cts:greekLit:tlg5026.msA.hmt:3.590	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs948	urn:cts:greekLit:tlg5026.msA.hmt:3.594	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs949	urn:cts:greekLit:tlg5026.msA.hmt:3.598	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs950	urn:cts:greekLit:tlg5026.msA.hmt:3.605	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs951	urn:cts:greekLit:tlg5026.msA.hmt:3.610	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs952	urn:cts:greekLit:tlg5026.msA.hmt:3.620	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs954	urn:cts:greekLit:tlg5026.msA.hmt:3.625	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs956	urn:cts:greekLit:tlg5026.msA.hmt:3.650	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs957	urn:cts:greekLit:tlg5026.msA.hmt:3.632	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs958	urn:cts:greekLit:tlg5026.msA.hmt:3.635	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs963	urn:cts:greekLit:tlg5026.msA.hmt:3.668	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs965	urn:cts:greekLit:tlg5026.msA.hmt:4.4	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs966	urn:cts:greekLit:tlg5026.msA.hmt:4.8	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs967	urn:cts:greekLit:tlg5026.msA.hmt:4.785	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs968	urn:cts:greekLit:tlg5026.msA.hmt:4.5	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs969	urn:cts:greekLit:tlg5026.msA.hmt:4.9	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs970	urn:cts:greekLit:tlg5026.msA.hmt:4.786	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs971	urn:cts:greekLit:tlg5026.msA.hmt:4.787	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs972	urn:cts:greekLit:tlg5026.msA.hmt:4.10	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs975	urn:cts:greekLit:tlg5026.msA.hmt:4.37	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs976	urn:cts:greekLit:tlg5026.msA.hmt:4.39	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs985	urn:cts:greekLit:tlg5026.msA.hmt:4.74	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs986	urn:cts:greekLit:tlg5026.msA.hmt:4.76	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs987	urn:cts:greekLit:tlg5026.msA.hmt:4.79	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs988	urn:cts:greekLit:tlg5026.msA.hmt:4.87	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs992	urn:cts:greekLit:tlg5026.msA.hmt:4.99	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs993	urn:cts:greekLit:tlg5026.msA.hmt:4.100	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1002	urn:cts:greekLit:tlg5026.msA.hmt:4.139	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1003	urn:cts:greekLit:tlg5026.msA.hmt:4.141	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1010	urn:cts:greekLit:tlg5026.msA.hmt:4.169	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1011	urn:cts:greekLit:tlg5026.msA.hmt:4.182	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1019	urn:cts:greekLit:tlg5026.msA.hmt:4.196	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs1020	urn:cts:greekLit:tlg5026.msA.hmt:4.204	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1023	urn:cts:greekLit:tlg5026.msA.hmt:4.224	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1024	urn:cts:greekLit:tlg5026.msA.hmt:4.227	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1026	urn:cts:greekLit:tlg5026.msA.hmt:4.231	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1027	urn:cts:greekLit:tlg5026.msA.hmt:4.236	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs1028	urn:cts:greekLit:tlg5026.msA.hmt:4.241	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1030	urn:cts:greekLit:tlg5026.msA.hmt:4.234	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1035	urn:cts:greekLit:tlg5026.msA.hmt:4.288	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1036	urn:cts:greekLit:tlg5026.msA.hmt:4.290	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1037	urn:cts:greekLit:tlg5026.msA.hmt:4.296	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1039	urn:cts:greekLit:tlg5026.msA.hmt:4.304	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1041	urn:cts:greekLit:tlg5026.msA.hmt:4.312	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1043	urn:cts:greekLit:tlg5026.msA.hmt:4.316	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1045	urn:cts:greekLit:tlg5026.msA.hmt:4.327	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1046	urn:cts:greekLit:tlg5026.msA.hmt:4.335	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1047	urn:cts:greekLit:tlg5026.msA.hmt:4.341	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1048	urn:cts:greekLit:tlg5026.msA.hmt:4.342	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1050	urn:cts:greekLit:tlg5026.msA.hmt:4.348	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs1052	urn:cts:greekLit:tlg5026.msA.hmt:4.358	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs1053	urn:cts:greekLit:tlg5026.msA.hmt:4.361	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1055	urn:cts:greekLit:tlg5026.msA.hmt:4.365	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1059	urn:cts:greekLit:tlg5026.msA.hmt:4.380	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1062	urn:cts:greekLit:tlg5026.msA.hmt:4.400	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1063	urn:cts:greekLit:tlg5026.msA.hmt:4.404	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1068	urn:cts:greekLit:tlg5026.msA.hmt:4.415	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1069	urn:cts:greekLit:tlg5026.msA.hmt:4.421	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1071	urn:cts:greekLit:tlg5026.msA.hmt:4.437	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1074	urn:cts:greekLit:tlg5026.msA.hmt:4.448	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1076	urn:cts:greekLit:tlg5026.msA.hmt:4.453	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1077	urn:cts:greekLit:tlg5026.msA.hmt:4.459	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1081	urn:cts:greekLit:tlg5026.msA.hmt:4.467	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1084	urn:cts:greekLit:tlg5026.msA.hmt:4.476	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1086	urn:cts:greekLit:tlg5026.msA.hmt:4.494	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1087	urn:cts:greekLit:tlg5026.msA.hmt:4.489	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1090	urn:cts:greekLit:tlg5026.msA.hmt:4.506	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1092	urn:cts:greekLit:tlg5026.msA.hmt:4.513	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs1093	urn:cts:greekLit:tlg5026.msA.hmt:4.843	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1096	urn:cts:greekLit:tlg5026.msA.hmt:4.530	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1099	urn:cts:greekLit:tlg5026.msA.hmt:4.541	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1100	urn:cts:greekLit:tlg5026.msA.hmt:4.549	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1104	urn:cts:greekLit:tlg5026.msA.hmt:4.563	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1108	urn:cts:greekLit:tlg5026.msA.hmt:4.579	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1111	urn:cts:greekLit:tlg5026.msA.hmt:4.599	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs1116	urn:cts:greekLit:tlg5026.msA.hmt:4.619	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs1117	urn:cts:greekLit:tlg5026.msA.hmt:4.621	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs1119	urn:cts:greekLit:tlg5026.msA.hmt:4.626	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1121	urn:cts:greekLit:tlg5026.msA.hmt:4.631	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1123	urn:cts:greekLit:tlg5026.msA.hmt:4.866	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1127	urn:cts:greekLit:tlg5026.msA.hmt:4.661	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1128	urn:cts:greekLit:tlg5026.msA.hmt:4.667	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1132	urn:cts:greekLit:tlg5026.msA.hmt:4.687	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1133	urn:cts:greekLit:tlg5026.msA.hmt:4.691	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1134	urn:cts:greekLit:tlg5026.msA.hmt:4.697	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1138	urn:cts:greekLit:tlg5026.msA.hmt:4.712	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1140	urn:cts:greekLit:tlg5026.msA.hmt:4.721	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1144	urn:cts:greekLit:tlg5026.msA.hmt:4.742	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1145	urn:cts:greekLit:tlg5026.msA.hmt:4.744	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1151	urn:cts:greekLit:tlg5026.msA.hmt:4.778	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1152	urn:cts:greekLit:tlg5026.msA.hmt:4.780	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1158	urn:cts:greekLit:tlg5026.msA.hmt:5.1003	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1159	urn:cts:greekLit:tlg5026.msA.hmt:5.1004	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1160	urn:cts:greekLit:tlg5026.msA.hmt:5.1005	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1166	urn:cts:greekLit:tlg5026.msA.hmt:5.1011	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1167	urn:cts:greekLit:tlg5026.msA.hmt:5.1012	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1168	urn:cts:greekLit:tlg5026.msA.hmt:5.1013	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1169	urn:cts:greekLit:tlg5026.msA.hmt:5.1014	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1171	urn:cts:greekLit:tlg5026.msA.hmt:5.1016	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1173	urn:cts:greekLit:tlg5026.msA.hmt:5.1018	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1174	urn:cts:greekLit:tlg5026.msA.hmt:5.1019	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs1175	urn:cts:greekLit:tlg5026.msA.hmt:5.1020	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs1183	urn:cts:greekLit:tlg5026.msA.hmt:5.1028	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1184	urn:cts:greekLit:tlg5026.msA.hmt:5.1029	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1185	urn:cts:greekLit:tlg5026.msA.hmt:5.1030	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1187	urn:cts:greekLit:tlg5026.msA.hmt:5.6133	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1191	urn:cts:greekLit:tlg5026.msA.hmt:5.1035	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs1196	urn:cts:greekLit:tlg5026.msA.hmt:5.1040	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1198	urn:cts:greekLit:tlg5026.msA.hmt:5.1042	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1199	urn:cts:greekLit:tlg5026.msA.hmt:5.1043	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1201	urn:cts:greekLit:tlg5026.msA.hmt:5.1045	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1202	urn:cts:greekLit:tlg5026.msA.hmt:5.1046	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1203	urn:cts:greekLit:tlg5026.msA.hmt:5.1047	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1204	urn:cts:greekLit:tlg5026.msA.hmt:5.1048	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1207	urn:cts:greekLit:tlg5026.msA.hmt:5.1051	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1209	urn:cts:greekLit:tlg5026.msA.hmt:5.1053	urn:cite2:hmt:critsign:obelos	TBA
urn:cite2:hmt:scholsign.v1:cs1210	urn:cts:greekLit:tlg5026.msA.hmt:5.1054	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1211	urn:cts:greekLit:tlg5026.msA.hmt:5.1055	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1212	urn:cts:greekLit:tlg5026.msA.hmt:5.1056	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1213	urn:cts:greekLit:tlg5026.msA.hmt:5.1057	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1216	urn:cts:greekLit:tlg5026.msA.hmt:5.1060	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1219	urn:cts:greekLit:tlg5026.msA.hmt:5.1063	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1221	urn:cts:greekLit:tlg5026.msA.hmt:5.1065	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1222	urn:cts:greekLit:tlg5026.msA.hmt:5.1066	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1227	urn:cts:greekLit:tlg5026.msA.hmt:5.1071	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1228	urn:cts:greekLit:tlg5026.msA.hmt:5.1072	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1229	urn:cts:greekLit:tlg5026.msA.hmt:5.1073	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1230	urn:cts:greekLit:tlg5026.msA.hmt:5.1074	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1233	urn:cts:greekLit:tlg5026.msA.hmt:5.1077	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1234	urn:cts:greekLit:tlg5026.msA.hmt:5.1078	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1235	urn:cts:greekLit:tlg5026.msA.hmt:5.1079	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1236	urn:cts:greekLit:tlg5026.msA.hmt:5.1080	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1237	urn:cts:greekLit:tlg5026.msA.hmt:5.1081	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1238	urn:cts:greekLit:tlg5026.msA.hmt:5.1082	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1239	urn:cts:greekLit:tlg5026.msA.hmt:5.1083	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1242	urn:cts:greekLit:tlg5026.msA.hmt:5.2000	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1243	urn:cts:greekLit:tlg5026.msA.hmt:5.2001	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1248	urn:cts:greekLit:tlg5026.msA.hmt:5.2006	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1249	urn:cts:greekLit:tlg5026.msA.hmt:5.2007	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1258	urn:cts:greekLit:tlg5026.msA.hmt:5.2033	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1259	urn:cts:greekLit:tlg5026.msA.hmt:5.2034	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1263	urn:cts:greekLit:tlg5026.msA.hmt:5.3001	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1264	urn:cts:greekLit:tlg5026.msA.hmt:5.3002	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1270	urn:cts:greekLit:tlg5026.msA.hmt:5.4002	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1274	urn:cts:greekLit:tlg5026.msA.hmt:5.4006	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1276	urn:cts:greekLit:tlg5026.msA.hmt:5.4008	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1277	urn:cts:greekLit:tlg5026.msA.hmt:5.4009	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1286	urn:cts:greekLit:tlg5026.msA.hmt:5.4018	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1290	urn:cts:greekLit:tlg5026.msA.hmt:5.4022	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs1291	urn:cts:greekLit:tlg5026.msA.hmt:5.4023	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs1292	urn:cts:greekLit:tlg5026.msA.hmt:5.4024	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs1296	urn:cts:greekLit:tlg5026.msA.hmt:5.4028	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1297	urn:cts:greekLit:tlg5026.msA.hmt:5.4029	urn:cite2:hmt:critsign:asteriskos	TBA
urn:cite2:hmt:scholsign.v1:cs1298	urn:cts:greekLit:tlg5026.msA.hmt:5.4030	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1299	urn:cts:greekLit:tlg5026.msA.hmt:5.4031	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1302	urn:cts:greekLit:tlg5026.msA.hmt:5.4034	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1303	urn:cts:greekLit:tlg5026.msA.hmt:5.4035	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1305	urn:cts:greekLit:tlg5026.msA.hmt:5.4037	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1306	urn:cts:greekLit:tlg5026.msA.hmt:5.4038	urn:cite2:hmt:critsign:dotteddiple	TBA
urn:cite2:hmt:scholsign.v1:cs1307	urn:cts:greekLit:tlg5026.msA.hmt:5.4039	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1311	urn:cts:greekLit:tlg5026.msA.hmt:5.5001	urn:cite2:hmt:critsign:diple	TBA
urn:cite2:hmt:scholsign.v1:cs1313	urn:cts:greekLit:tlg5026.msA.hmt:5.5003	urn:cite2:hmt:critsign:diple	TBA
